loan_status,loan_amnt,term,int_rate,installment,emp_length,is_mortgage,is_rent,is_own,is_any,is_other,annual_inc,verification_status,is_verified,is_not_verified,is_source_verified,issue_d,dti,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,mort_acc,pub_rec_bankruptcies,age,pay_status,id_x,name_x,id_y,name_y,id_x,name_x,id_y,name_y
0,11625.0,36,17.57,417.77,,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-08 00:00:00,27.61,665.0,669,9,0,8320,32.5,3.0,0.0,33,0,1,MORTGAGE,,,,,19,D4
0,2400.0,36,10.49,78.0,9.0,0,1,0,0,0,0,Source Verified,0,0,1,2016-01-07 00:00:00,7.39,670.0,674,5,1,816,5.8,1.0,1.0,36,0,2,RENT,,,,,8,B3
0,15000.0,60,12.05,334.05,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-11 00:00:00,22.81,705.0,709,16,0,21649,53.5,3.0,0.0,26,2,1,MORTGAGE,,,,,11,C1
1,8000.0,36,12.12,266.18,3.0,0,1,0,0,0,0,Verified,1,0,0,2013-01-06 00:00:00,24.43,665.0,669,18,1,14837,61.3,0.0,1.0,27,0,2,RENT,,,,,8,B3
0,6400.0,36,11.49,211.02,3.0,0,1,0,0,0,0,Verified,1,0,0,2015-01-11 00:00:00,12.05,,684,12,0,9990,45.0,2.0,0.0,29,0,2,RENT,,,,,10,B5
0,25000.0,36,15.59,873.88,3.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-11 00:00:00,20.97,730.0,734,10,0,66976,79.8,1.0,0.0,26,-2,1,MORTGAGE,,,,,16,D1
0,4000.0,36,14.65,137.98,1.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-09 00:00:00,1.93,760.0,764,3,0,512,9.1,0.0,0.0,29,0,2,RENT,,,,,15,C5
1,20000.0,36,17.57,718.75,4.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-09 00:00:00,9.48,660.0,664,10,1,10170,62.0,1.0,1.0,38,-1,1,MORTGAGE,,,,,19,D4
0,25000.0,36,6.92,771.02,,1,0,0,0,0,0,Verified,1,0,0,2015-01-03 00:00:00,26.28,,754,12,0,26689,49.3,1.0,0.0,23,0,1,MORTGAGE,,,,,4,A4
0,16000.0,36,5.32,481.84,7.0,0,0,1,0,0,0,Not Verified,0,1,0,2016-01-02 00:00:00,14.13,770.0,774,9,0,23481,40.1,1.0,0.0,36,0,3,OWN,,,,,1,A1
0,22000.0,36,16.29,776.61,4.0,1,0,0,0,0,0,Verified,1,0,0,2014-01-10 00:00:00,16.6,660.0,664,21,1,24534,53.3,3.0,1.0,25,2,1,MORTGAGE,,,,,17,D2
0,8875.0,36,23.1,344.02,8.0,0,1,0,0,0,0,Not Verified,0,1,0,2013-01-10 00:00:00,29.87,,669,9,0,4587,67.5,0.0,0.0,42,0,2,RENT,,,,,24,E4
0,1000.0,36,19.97,37.15,5.0,1,0,0,0,0,0,Verified,1,0,0,2014-01-01 00:00:00,13.34,685.0,689,19,0,35807,83.7,6.0,0.0,31,-2,1,MORTGAGE,,,,,20,D5
0,35000.0,60,23.99,1006.68,1.0,0,1,0,0,0,0,Verified,1,0,0,2015-01-07 00:00:00,17.83,690.0,694,14,8,56366,93.8,0.0,0.0,67,-2,2,RENT,,,,,28,F3
0,15000.0,60,19.42,392.59,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2018-01-03 00:00:00,17.83,,694,6,1,10656,76.1,5.0,1.0,35,1,1,MORTGAGE,,,,,18,D3
0,23325.0,36,16.99,831.49,10.0,0,1,0,0,0,0,Not Verified,0,1,0,2017-01-01 00:00:00,28.38,,724,7,0,14937,49.0,0.0,0.0,36,-1,2,RENT,,,,,16,D1
1,16000.0,60,14.65,377.71,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-04 00:00:00,26.66,670.0,674,14,0,26208,70.6,0.0,0.0,32,2,2,RENT,,,,,15,C5
0,11100.0,36,16.99,395.7,2.0,0,1,0,0,0,0,Verified,1,0,0,2017-01-02 00:00:00,23.52,680.0,684,9,1,6726,49.5,0.0,1.0,50,0,2,RENT,,,,,16,D1
0,35000.0,36,12.99,1179.12,10.0,0,0,1,0,0,0,Verified,1,0,0,2014-01-08 00:00:00,3.11,785.0,789,7,0,121139,2.2,2.0,0.0,22,1,3,OWN,,,,,11,C1
0,24000.0,36,6.03,730.46,10.0,0,0,1,0,0,0,Verified,1,0,0,2014-01-02 00:00:00,19.65,,759,11,0,31180,53.3,2.0,0.0,38,-1,3,OWN,,,,,1,A1
0,15000.0,36,13.99,512.6,0.0,0,1,0,0,0,0,Verified,1,0,0,2015-01-09 00:00:00,21.52,,684,24,0,22099,58.3,0.0,0.0,27,0,2,RENT,,,,,14,C4
0,5500.0,36,13.99,187.96,2.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-04 00:00:00,22.44,,679,9,0,5486,91.4,4.0,0.0,35,2,1,MORTGAGE,,,,,14,C4
1,10500.0,36,10.99,343.71,3.0,0,1,0,0,0,0,Source Verified,0,0,1,2014-01-07 00:00:00,21.95,670.0,674,27,0,9784,93.2,0.0,0.0,58,-1,2,RENT,,,,,8,B3
0,16800.0,36,12.99,565.98,0.0,0,0,1,0,0,0,Source Verified,0,0,1,2016-01-03 00:00:00,21.75,690.0,694,7,0,15461,86.9,3.0,0.0,28,0,3,OWN,,,,,12,C2
0,12000.0,36,7.97,375.88,1.0,1,0,0,0,0,0,Source Verified,0,0,1,2017-01-10 00:00:00,9.43,,704,10,0,3566,11.5,5.0,0.0,60,1,1,MORTGAGE,,,,,5,A5
0,27975.0,60,10.42,600.19,5.0,1,0,0,0,0,0,Not Verified,0,1,0,2017-01-09 00:00:00,7.96,750.0,754,15,0,20890,21.8,3.0,0.0,32,0,1,MORTGAGE,,,,,8,B3
1,28000.0,36,8.19,879.88,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-12 00:00:00,8.63,670.0,674,19,1,257051,51.7,5.0,0.0,65,-1,1,MORTGAGE,,,,,5,A5
0,30300.0,36,19.52,1118.66,10.0,1,0,0,0,0,0,Verified,1,0,0,2014-01-08 00:00:00,16.54,665.0,669,17,1,15904,40.5,1.0,1.0,41,-1,1,MORTGAGE,,,,,22,E2
0,22000.0,36,5.32,662.53,2.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-11 00:00:00,2.36,690.0,694,5,1,5865,49.0,6.0,1.0,29,2,1,MORTGAGE,,,,,1,A1
1,1000.0,36,12.39,33.41,4.0,0,1,0,0,0,0,Not Verified,0,1,0,2015-01-01 00:00:00,27.63,,664,10,1,8226,72.8,2.0,1.0,24,0,2,RENT,,,,,11,C1
1,11875.0,60,23.99,341.56,0.0,0,1,0,0,0,0,Verified,1,0,0,2015-01-12 00:00:00,23.02,690.0,694,13,0,10240,81.3,0.0,0.0,28,-1,2,RENT,,,,,28,F3
0,-19000.0,36,12.69,637.36,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-06 00:00:00,20.48,715.0,719,15,0,40150,60.6,4.0,0.0,46,-1,1,MORTGAGE,,,,,12,C2
0,-18000.0,60,25.28,531.29,8.0,1,0,0,0,0,0,Verified,1,0,0,2013-01-08 00:00:00,14.11,690.0,694,13,0,27551,71.7,1.0,0.0,34,-1,1,MORTGAGE,,,,,30,F5
0,11000.0,36,12.62,368.63,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2017-01-11 00:00:00,20.33,750.0,754,7,0,12328,53.8,2.0,0.0,24,1,1,MORTGAGE,,,,,11,C1
0,1000.0,36,14.49,34.42,2.0,1,0,0,0,0,0,Not Verified,0,1,0,2014-01-07 00:00:00,10.23,670.0,674,8,0,16591,93.7,2.0,0.0,32,0,1,MORTGAGE,,,,,14,C4
0,15000.0,36,6.54,330.44,2.0,0,1,0,0,0,0,Verified,1,0,0,2010-01-11 00:00:00,5.36,750.0,754,5,0,16032,37.3,0.0,0.0,32,0,2,RENT,,,,,4,A4
0,7000.0,36,9.75,225.05,10.0,0,0,1,0,0,0,Not Verified,0,1,0,2016-01-03 00:00:00,16.22,680.0,684,11,1,6529,18.0,1.0,1.0,32,0,3,OWN,,,,,8,B3
0,8875.0,36,17.1,316.86,0.0,0,1,0,0,0,0,Not Verified,0,1,0,2013-01-10 00:00:00,6.0,660.0,664,3,0,8216,76.8,0.0,0.0,41,0,2,RENT,,,,,15,C5
0,4000.0,36,7.9,125.17,2.0,0,1,0,0,0,0,Not Verified,0,1,0,2014-01-02 00:00:00,8.68,,674,7,0,4133,61.7,0.0,0.0,48,1,2,RENT,,,,,4,A4
0,16000.0,36,14.99,554.57,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2017-01-02 00:00:00,22.44,660.0,664,10,0,5076,61.9,0.0,0.0,25,0,1,MORTGAGE,,,,,14,C4
0,-11275.0,36,9.99,363.76,4.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-05 00:00:00,24.23,695.0,699,9,2,14082,76.5,0.0,0.0,56,-1,1,MORTGAGE,,,,,8,B3
0,5000.0,36,10.91,163.49,7.0,1,0,0,0,0,0,Source Verified,0,0,1,2017-01-07 00:00:00,18.09,670.0,674,17,0,2597,10.3,0.0,0.0,23,0,1,MORTGAGE,,,,,9,B4
0,4000.0,36,13.33,135.42,4.0,0,1,0,0,0,0,Verified,1,0,0,2015-01-07 00:00:00,21.12,660.0,664,7,0,6578,90.1,2.0,0.0,34,-1,2,RENT,,,,,13,C3
0,15000.0,60,13.66,346.39,0.0,0,0,1,0,0,0,Source Verified,0,0,1,2015-01-01 00:00:00,2.96,695.0,699,10,0,51800,47.9,0.0,0.0,38,0,3,OWN,,,,,13,C3
0,5000.0,60,15.65,120.67,1.0,0,1,0,0,0,0,Verified,1,0,0,2011-01-02 00:00:00,21.41,790.0,794,5,0,0,0.0,0.0,0.0,52,0,2,RENT,,,,,19,D4
0,14000.0,36,5.32,421.61,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-11 00:00:00,14.94,,809,14,0,13638,26.3,4.0,0.0,32,0,1,MORTGAGE,,,,,1,A1
0,3775.0,36,11.99,125.37,2.0,0,1,0,0,0,0,Not Verified,0,1,0,2015-01-12 00:00:00,34.01,,679,5,0,3612,73.7,0.0,0.0,38,0,2,RENT,,,,,11,C1
0,16850.0,36,15.61,589.16,5.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-04 00:00:00,18.69,685.0,689,5,0,18636,100.2,0.0,0.0,32,0,2,RENT,,,,,16,D1
1,14500.0,36,11.14,475.68,2.0,0,1,0,0,0,0,Not Verified,0,1,0,2012-01-07 00:00:00,21.12,700.0,704,10,0,13058,54.0,0.0,0.0,29,0,2,RENT,,,,,7,B2
0,24000.0,60,13.99,558.32,8.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-10 00:00:00,34.74,665.0,669,25,0,53477,65.0,5.0,0.0,49,0,1,MORTGAGE,,,,,14,C4
0,30000.0,60,19.99,794.65,8.0,1,0,0,0,0,0,Source Verified,0,0,1,2016-01-02 00:00:00,11.82,670.0,674,9,0,32426,92.9,3.0,0.0,27,-1,1,MORTGAGE,,,,,21,E1
0,6000.0,36,6.39,183.6,8.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-05 00:00:00,15.09,,744,12,0,9276,38.2,2.0,0.0,24,0,1,MORTGAGE,,,,,2,A2
0,12000.0,36,10.78,391.62,,0,0,1,0,0,0,Verified,1,0,0,2016-01-01 00:00:00,22.81,695.0,699,16,0,9523,65.7,0.0,0.0,40,-1,3,OWN,,,,,9,B4
1,35000.0,60,22.99,986.47,2.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-10 00:00:00,17.87,660.0,664,11,0,7557,56.4,3.0,0.0,47,0,2,RENT,,,,,27,F2
0,8000.0,36,17.99,289.18,0.0,0,0,1,0,0,0,Source Verified,0,0,1,2016-01-10 00:00:00,15.86,685.0,689,7,0,5995,42.8,0.0,0.0,29,0,3,OWN,,,,,17,D2
1,4800.0,36,11.99,159.41,0.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-12 00:00:00,26.46,660.0,664,5,1,1426,25.5,2.0,1.0,26,0,1,MORTGAGE,,,,,11,C1
0,15000.0,60,14.46,352.62,8.0,0,0,1,0,0,0,Not Verified,0,1,0,2016-01-03 00:00:00,10.68,660.0,664,8,1,4855,63.9,3.0,1.0,28,0,3,OWN,,,,,14,C4
0,8000.0,36,13.68,272.18,4.0,0,1,0,0,0,0,Source Verified,0,0,1,2013-01-08 00:00:00,20.95,665.0,669,9,0,7137,20.3,0.0,0.0,52,-1,2,RENT,,,,,11,C1
0,9000.0,36,9.49,288.26,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-01 00:00:00,18.75,735.0,739,9,1,2451,10.8,2.0,1.0,42,-1,1,MORTGAGE,,,,,7,B2
0,15000.0,36,7.9,469.36,6.0,0,1,0,0,0,0,Source Verified,0,0,1,2012-01-03 00:00:00,21.94,725.0,729,6,0,6897,51.1,0.0,0.0,31,-1,2,RENT,,,,,4,A4
0,24000.0,60,9.17,500.19,5.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-05 00:00:00,18.22,765.0,769,11,0,9969,23.5,0.0,0.0,51,1,2,RENT,,,,,7,B2
0,7000.0,36,18.99,256.56,1.0,0,1,0,0,0,0,Not Verified,0,1,0,2017-01-03 00:00:00,15.44,730.0,734,13,0,10506,22.0,0.0,0.0,55,2,2,RENT,,,,,18,D3
0,8400.0,36,15.88,294.83,1.0,0,1,0,0,0,0,Source Verified,0,0,1,2013-01-08 00:00:00,21.33,680.0,684,15,1,8945,27.3,1.0,1.0,45,2,2,RENT,,,,,14,C4
0,33600.0,36,9.17,1071.14,3.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-07 00:00:00,22.53,685.0,689,10,0,20883,73.3,4.0,0.0,46,0,1,MORTGAGE,,,,,7,B2
0,-18000.0,36,9.76,578.79,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-12 00:00:00,38.09,720.0,724,23,0,25207,37.8,6.0,0.0,31,-2,1,MORTGAGE,,,,,8,B3
0,16000.0,36,5.32,481.84,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2017-01-03 00:00:00,0.37,815.0,819,6,0,30,0.1,1.0,0.0,25,-1,1,MORTGAGE,,,,,1,A1
1,14300.0,36,7.62,445.61,10.0,0,1,0,0,0,0,Not Verified,0,1,0,2014-01-04 00:00:00,20.0,735.0,739,6,0,13250,81.8,2.0,0.0,31,0,2,RENT,,,,,3,A3
1,35000.0,60,21.97,966.07,10.0,1,0,0,0,0,0,Verified,1,0,0,2016-01-02 00:00:00,25.14,680.0,684,11,0,81181,91.0,2.0,0.0,68,1,1,MORTGAGE,,,,,24,E4
0,4275.0,36,11.86,141.71,0.0,0,1,0,0,0,0,Not Verified,0,1,0,2010-01-07 00:00:00,3.2,705.0,709,10,0,3461,39.8,0.0,0.0,33,-2,2,RENT,,,,,10,B5
0,7500.0,36,10.99,245.51,7.0,0,1,0,0,0,0,Not Verified,0,1,0,2015-01-06 00:00:00,12.0,715.0,719,10,0,8035,31.3,7.0,0.0,43,1,2,RENT,,,,,9,B4
0,12000.0,36,12.69,402.54,1.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-10 00:00:00,6.71,725.0,729,12,0,18601,93.9,8.0,0.0,36,-1,1,MORTGAGE,,,,,12,C2
1,28000.0,60,15.61,675.12,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2014-01-10 00:00:00,26.06,660.0,664,14,0,27763,71.2,2.0,0.0,36,0,2,RENT,,,,,16,D1
1,9100.0,36,18.99,333.53,0.0,0,1,0,0,0,0,Verified,1,0,0,2014-01-06 00:00:00,27.28,690.0,694,13,1,6872,56.8,0.0,1.0,48,1,2,RENT,,,,,21,E1
1,15350.0,60,15.31,367.68,1.0,0,0,1,0,0,0,Not Verified,0,1,0,2016-01-04 00:00:00,19.43,800.0,804,18,0,31474,22.1,2.0,0.0,37,-1,3,OWN,,,,,15,C5
0,10400.0,36,5.32,313.2,,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-12 00:00:00,7.8,,704,8,0,10515,35.6,4.0,0.0,27,0,1,MORTGAGE,,,,,1,A1
1,15000.0,60,15.61,361.67,0.0,0,1,0,0,0,0,Source Verified,0,0,1,2014-01-09 00:00:00,30.94,705.0,709,16,0,17877,53.8,0.0,0.0,27,0,2,RENT,,,,,16,D1
1,6000.0,36,17.1,214.22,,1,0,0,0,0,0,Verified,1,0,0,2013-01-10 00:00:00,24.96,710.0,714,8,1,4822,48.2,0.0,1.0,40,0,1,MORTGAGE,,,,,15,C5
0,25000.0,60,18.92,647.42,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2014-01-03 00:00:00,17.97,665.0,669,10,1,21192,90.2,3.0,1.0,44,0,1,MORTGAGE,,,,,19,D4
0,20000.0,60,17.86,506.35,7.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-07 00:00:00,21.83,690.0,694,10,0,16359,44.9,0.0,0.0,35,-1,1,MORTGAGE,,,,,20,D5
1,24000.0,36,7.91,751.08,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2016-01-01 00:00:00,16.73,,694,22,0,16345,53.1,0.0,0.0,41,0,2,RENT,,,,,5,A5
1,19500.0,60,20.99,527.44,4.0,1,0,0,0,0,0,Source Verified,0,0,1,2015-01-11 00:00:00,29.57,665.0,669,14,1,7821,25.1,0.0,1.0,27,0,1,MORTGAGE,,,,,25,E5
1,12000.0,36,14.49,413.0,7.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-07 00:00:00,26.66,665.0,669,8,0,9477,82.4,1.0,0.0,56,1,1,MORTGAGE,,,,,14,C4
0,30000.0,60,19.47,786.0,8.0,0,1,0,0,0,0,Source Verified,0,0,1,2014-01-03 00:00:00,15.11,685.0,689,13,0,23327,68.0,3.0,0.0,26,-1,2,RENT,,,,,20,D5
1,28000.0,36,16.49,991.19,10.0,0,1,0,0,0,0,Verified,1,0,0,2015-01-01 00:00:00,15.69,660.0,664,17,1,12379,75.9,8.0,1.0,31,0,2,RENT,,,,,18,D3
1,12000.0,60,17.86,303.81,9.0,0,1,0,0,0,0,Verified,1,0,0,2015-01-05 00:00:00,35.43,,669,17,0,12009,41.6,0.0,0.0,37,1,2,RENT,,,,,20,D5
0,7500.0,36,16.2,264.42,10.0,0,1,0,0,0,0,Not Verified,0,1,0,2013-01-10 00:00:00,28.26,700.0,704,9,0,7138,91.5,0.0,0.0,40,2,2,RENT,,,,,14,C4
0,7000.0,36,11.39,230.47,5.0,0,1,0,0,0,0,Not Verified,0,1,0,2017-01-01 00:00:00,10.0,730.0,734,4,0,7777,31.4,0.0,0.0,35,-2,2,RENT,,,,,8,B3
0,18000.0,36,12.69,603.81,9.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-05 00:00:00,39.39,690.0,694,15,0,27475,81.8,0.0,0.0,23,0,2,RENT,,,,,12,C2
1,6500.0,36,17.86,234.54,,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-09 00:00:00,7.61,680.0,684,6,0,67,1.0,0.0,0.0,50,0,2,RENT,,,,,20,D5
0,29750.0,60,20.75,800.66,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-03 00:00:00,16.32,,724,9,0,2871,17.7,4.0,0.0,32,-1,1,MORTGAGE,,,,,22,E2
1,19200.0,60,17.57,483.08,2.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-10 00:00:00,17.22,675.0,679,9,1,14237,59.6,0.0,1.0,55,0,2,RENT,,,,,19,D4
1,23925.0,60,21.18,649.68,3.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-03 00:00:00,19.28,665.0,669,10,0,27743,63.6,0.0,0.0,27,0,1,MORTGAGE,,,,,23,E3
0,15000.0,60,23.99,431.44,2.0,0,1,0,0,0,0,Verified,1,0,0,2015-01-06 00:00:00,27.38,,664,14,0,6835,29.6,0.0,0.0,24,-2,2,RENT,,,,,28,F3
0,16000.0,60,8.24,326.27,10.0,1,0,0,0,0,0,Verified,1,0,0,2017-01-03 00:00:00,24.37,685.0,689,9,0,19444,92.0,1.0,0.0,23,2,1,MORTGAGE,,,,,6,B1
1,17325.0,36,11.99,575.36,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2017-01-09 00:00:00,11.6,705.0,709,9,0,26049,63.8,3.0,0.0,31,2,1,MORTGAGE,,,,,10,B5
0,18175.0,60,17.86,460.15,10.0,0,0,1,0,0,0,Not Verified,0,1,0,2015-01-08 00:00:00,36.95,725.0,729,14,0,29681,84.6,0.0,0.0,27,-1,3,OWN,,,,,20,D5
0,12000.0,36,5.32,361.38,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2017-01-07 00:00:00,10.77,,804,11,0,9530,15.0,4.0,0.0,22,-1,1,MORTGAGE,,,,,1,A1
0,2000.0,36,5.32,60.23,0.0,0,1,0,0,0,0,Source Verified,0,0,1,2017-01-02 00:00:00,14.8,700.0,704,12,0,3123,9.1,0.0,0.0,38,0,2,RENT,,,,,1,A1
1,22250.0,60,27.88,691.17,9.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-10 00:00:00,21.23,670.0,674,13,0,35147,40.7,1.0,0.0,31,-1,1,MORTGAGE,,,,,33,G3
0,35000.0,60,12.74,791.71,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2017-01-02 00:00:00,13.96,670.0,674,11,0,36343,73.0,0.0,0.0,25,1,2,RENT,,,,,11,C1
0,5600.0,36,13.49,190.02,2.0,0,1,0,0,0,0,Source Verified,0,0,1,2016-01-11 00:00:00,11.98,675.0,679,9,0,10151,71.5,0.0,0.0,42,0,2,RENT,,,,,12,C2
0,-18000.0,36,12.29,600.36,6.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-07 00:00:00,28.34,685.0,689,16,0,1700,6.5,6.0,0.0,53,0,1,MORTGAGE,,,,,11,C1
0,3000.0,36,7.99,94.0,8.0,1,0,0,0,0,0,Verified,1,0,0,2017-01-03 00:00:00,25.82,,719,9,0,2993,14.1,3.0,0.0,26,0,1,MORTGAGE,,,,,5,A5
1,21000.0,60,19.99,556.26,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2016-01-02 00:00:00,16.24,720.0,724,11,0,10384,53.3,2.0,0.0,27,0,1,MORTGAGE,,,,,21,E1
0,25000.0,36,17.99,903.69,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2017-01-03 00:00:00,21.26,665.0,669,13,0,14492,65.9,0.0,0.0,34,0,2,RENT,,,,,17,D2
0,12000.0,36,12.49,401.39,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2014-01-06 00:00:00,26.7,710.0,714,8,0,18065,40.4,0.0,0.0,27,-2,2,RENT,,,,,10,B5
0,4000.0,36,9.49,128.12,10.0,0,1,0,0,0,0,Verified,1,0,0,2015-01-02 00:00:00,10.64,,669,5,0,4090,68.2,0.0,0.0,30,-1,2,RENT,,,,,7,B2
1,12825.0,36,29.67,542.13,,0,1,0,0,0,0,Verified,1,0,0,2016-01-07 00:00:00,30.77,665.0,669,10,0,7043,67.1,0.0,0.0,28,0,2,RENT,,,,,33,G3
0,-10000.0,36,17.27,357.88,6.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-03 00:00:00,23.49,670.0,674,10,1,8354,72.0,1.0,1.0,31,0,1,MORTGAGE,,,,,17,D2
0,4200.0,36,15.05,145.7,4.0,0,0,1,0,0,0,Verified,1,0,0,2017-01-08 00:00:00,30.49,,694,14,0,6005,27.2,0.0,0.0,32,1,3,OWN,,,,,14,C4
0,1000.0,36,15.05,34.69,0.0,0,1,0,0,0,0,Verified,1,0,0,2017-01-09 00:00:00,15.84,,689,3,0,3780,87.9,0.0,0.0,22,-1,2,RENT,,,,,14,C4
1,25000.0,60,14.99,594.62,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2014-01-07 00:00:00,9.33,670.0,674,11,0,30651,69.0,7.0,0.0,45,-1,1,MORTGAGE,,,,,15,C5
0,25000.0,36,13.99,854.32,8.0,0,0,1,0,0,0,Verified,1,0,0,2015-01-04 00:00:00,35.67,710.0,714,21,0,29857,34.7,4.0,0.0,41,1,3,OWN,,,,,14,C4
0,25000.0,36,12.99,842.23,6.0,1,0,0,0,0,0,Source Verified,0,0,1,2013-01-11 00:00:00,27.04,705.0,709,10,0,14676,67.9,3.0,0.0,26,0,1,MORTGAGE,,,,,9,B4
0,10000.0,36,6.39,305.99,8.0,1,0,0,0,0,0,Not Verified,0,1,0,2015-01-04 00:00:00,28.12,750.0,754,17,0,10870,22.4,2.0,0.0,35,2,1,MORTGAGE,,,,,2,A2
0,7000.0,36,7.12,216.53,3.0,1,0,0,0,0,0,Not Verified,0,1,0,2014-01-10 00:00:00,19.55,690.0,694,8,0,7789,48.1,0.0,0.0,41,0,1,MORTGAGE,,,,,3,A3
0,-4500.0,36,9.76,144.7,10.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-12 00:00:00,23.96,705.0,709,12,0,5035,19.2,4.0,0.0,37,2,1,MORTGAGE,,,,,8,B3
1,5000.0,36,11.53,164.96,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2015-01-06 00:00:00,12.77,700.0,704,15,0,16479,43.7,0.0,0.0,42,-1,2,RENT,,,,,10,B5
0,12000.0,36,10.38,389.36,0.0,0,1,0,0,0,0,Not Verified,0,1,0,2010-01-07 00:00:00,8.52,750.0,754,4,0,5394,38.8,0.0,0.0,30,1,2,RENT,,,,,6,B1
0,4800.0,36,13.33,162.5,3.0,0,0,1,0,0,0,Source Verified,0,0,1,2015-01-08 00:00:00,21.53,,679,13,1,6898,36.5,0.0,1.0,31,0,3,OWN,,,,,13,C3
0,24000.0,36,13.11,809.93,10.0,0,1,0,0,0,0,Verified,1,0,0,2013-01-06 00:00:00,25.53,710.0,714,23,0,69569,67.3,0.0,0.0,32,-1,2,RENT,,,,,9,B4
0,12000.0,36,10.99,392.81,10.0,1,0,0,0,0,0,Source Verified,0,0,1,2016-01-08 00:00:00,14.68,685.0,689,12,1,12112,68.8,4.0,1.0,34,0,1,MORTGAGE,,,,,9,B4
0,35000.0,36,16.29,1235.52,9.0,1,0,0,0,0,0,Verified,1,0,0,2014-01-10 00:00:00,18.09,690.0,694,27,1,27983,37.6,2.0,1.0,27,1,1,MORTGAGE,,,,,17,D2
0,13000.0,36,11.44,428.32,10.0,0,0,1,0,0,0,Source Verified,0,0,1,2017-01-01 00:00:00,23.05,690.0,694,14,0,12831,36.0,0.0,0.0,43,1,3,OWN,,,,,9,B4
0,11025.0,36,16.59,390.83,2.0,0,0,1,0,0,0,Source Verified,0,0,1,2015-01-12 00:00:00,25.55,770.0,774,6,0,1119,12.9,0.0,0.0,49,0,3,OWN,,,,,17,D2
0,14000.0,60,18.99,363.1,10.0,0,1,0,0,0,0,Source Verified,0,0,1,2016-01-06 00:00:00,16.2,690.0,694,13,0,11138,73.8,0.0,0.0,31,0,2,RENT,,,,,19,D4
0,35000.0,60,18.25,893.54,10.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-08 00:00:00,13.04,680.0,684,8,0,48790,92.1,2.0,0.0,34,0,1,MORTGAGE,,,,,21,E1
1,12825.0,36,18.2,464.95,0.0,1,0,0,0,0,0,Verified,1,0,0,2015-01-12 00:00:00,33.9,685.0,689,17,1,15278,33.0,2.0,0.0,37,0,1,MORTGAGE,,,,,21,E1
0,15000.0,36,7.39,465.84,10.0,1,0,0,0,0,0,Not Verified,0,1,0,2016-01-02 00:00:00,33.2,,694,12,0,17595,60.3,5.0,0.0,29,0,1,MORTGAGE,,,,,4,A4
